X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
1260915.75197596848011,246625.281200498342514,9902,7168,1260915.75198,246625.2812,25439,13,12721,BLRD,14TH AVE NW AND NW 51ST ST,3, ,NONE,-122.373591681613,47.6657013911711
1268516.153647750616074,229270.927518725395203,9903,11344,1268516.15365,229270.92752,29514,13,39111,DWNTN,8TH AVE AND DENNY WAY,1, ,NONE,-122.341372289985,47.6185466253128
1272366.594355702400208,268691.812551096081734,9904,2725,1272366.59436,268691.81255,35948,13,220704,NW,1ST AVE NE AND NE 135TH ST,3, ,NONE,-122.328868927273,47.7268037537773
1270989.867314293980598,206270.8302151709795,9905,15779,1270989.86731,206270.83022,33146,13,64508,GRDWM,4TH AVE S AND S DAWSON ST,1, ,CITY,-122.329531013285,47.5556364469378
1256048.72835499048233,244334.195374146103859,9906,7895,1256048.72835,244334.19537,340039,13,20658,MGNL-QA,28TH PL W AND W JAMESON E ST,0, ,NONE,-122.393151364381,47.659152956607
1250247.72508504986763,241775.75287552177906,9907,8592,1250247.72509,241775.75288,340074,13,19850,MGNL-QA,PERKINS LN W AND W MCLAREN ST,0, ,NONE,-122.416472484633,47.6518157550226
1284640.356672272086143,241914.293931677937508,9908,8578,1284640.35667,241914.29393,27372,13,25304,NE,47TH AVE NE AND NE 35TH ST,0, ,NONE,-122.276966716652,47.6540495655861
1282517.635390087962151,189574.731126070022583,9909,19132,1282517.63539,189574.73113,38177,13,305652,GRDWM,40TH AVE S AND DEAD END,0, ,NONE,-122.281581772003,47.51047715393
1268229.774383470416069,253968.27410401403904,9910,5217,1268229.77438,253968.2741,24287,13,4526,NW,AURORA AVE N AND N 79TH ST,1, ,NONE,-122.344499531437,47.686225635339
1279712.721211224794388,204960.041861832141876,9911,16094,1279712.72121,204960.04186,165627,13,65456,GRDWM,30TH AVE S AND S LUCILE W ST,0, ,NONE,-122.294110833729,47.5525029940174
1275578.719030991196632,247378.854577273130417,9912,7001,1275578.71903,247378.85458,25761,13,14302,NE,BROOKLYN AVE NE AND NE 55TH ST,3, ,NONE,-122.314153776225,47.6685558831642
1269929.345585212111473,256825.17625093460083,9913,4591,1269929.34559,256825.17625,37350,13,232334,NW,DENSMORE AVE N AND N 90TH ST,3, ,NONE,-122.337827378992,47.6941475644147
1253438.353184312582016,248503.526322424411774,9914,6674,1253438.35318,248503.52632,25047,13,10139,BLRD,37TH PL NW AND NW 57TH ST,0, ,NONE,-122.404086993639,47.6704352032557
1254056.819744944572449,240537.013674259185791,9915,8886,1254056.81974,240537.01367,26390,13,19337,MGNL-QA,34TH AVE W AND W DRAVUS ST,2, ,NONE,-122.400918729777,47.6486342324459
1260809.951271861791611,195832.852860480546951,9916,17939,1260809.95127,195832.85286,34933,13,76519,DLRD,29TH AVE SW AND SW CLOVERDALE ST,0, ,NONE,-122.369905416474,47.5264764936843
1264522.645035669207573,237699.277479350566864,9917,9513,1264522.64504,237699.27748,27801,13,28145,MGNL-QA,1ST AVE W AND W SMITH ST,0, ,NONE,-122.358238688272,47.6414326368635
1276099.036983519792557,246032.438191890716553,9918,7338,1276099.03698,246032.43819,26052,13,15723,NE,15TH AVE NE AND NE 50TH ST,1, ,CITY,-122.311937420089,47.6648928109709
1274582.027061969041824,242823.753388598561287,9919,8305,1274582.02706,242823.75339,27111,13,23159,NE,EASTLAKE AVE NE AND ROOSEVELT WAY NE,1, ,CITY,-122.31784158999,47.656017817055
1260918.436135977506638,211432.959116458892822,9920,14733,1260918.43614,211432.95912,32126,13,55663,SW,SW AVALON WAY AND SW BRADFORD ST,2, ,NONE,-122.370727736372,47.5692414658985
1278509.505081996321678,264525.140162825584412,9921,3240,1278509.50508,264525.14016,36732,13,227546,N,23RD PL NE AND NE 120TH ST,0, ,NONE,-122.303590509651,47.7157075203467
1264294.758699432015419,241875.908011630177498,9922,8593,1264294.7587,241875.90801,26705,13,21346,LKUN,2ND AVE NW AND NW CANAL ST,0, ,NONE,-122.359498893576,47.6528681812985
1277993.361209467053413,265503.436483830213547,9923,3109,1277993.36121,265503.43648,36703,13,227517,N,22ND AVE NE AND DEAD END 1,0, ,NONE,-122.305762879104,47.7183619567401
1255510.071842446923256,248109.249714016914368,9924,6781,1255510.07184,248109.24971,25223,13,11529,BLRD,30TH AVE NW AND NW 56TH ST,0, ,NONE,-122.395647672513,47.6694701299242
1277962.806585431098938,212078.945165112614632,9925,14523,1277962.80659,212078.94517,32424,13,58130,GRDWM,24TH AVE S AND S SPOKANE ST,0, ,NONE,-122.301745957971,47.5719245776694
1272681.735988020896912,268199.304902583360672,9926,2792,1272681.73599,268199.3049,35959,13,220715,NW,2ND AVE NE AND ROOSEVELT WAY NE,0, ,NONE,-122.327549849722,47.7254705911735
1283172.762430772185326,260093.430462285876274,9927,3890,1283172.76243,260093.43046,37864,13,235506,N,NE 104TH ST AND DEAD END 4,0, ,NONE,-122.284311011555,47.7038028933381
1278193.535289660096169,232326.369441851973534,9928,10746,1278193.53529,232326.36944,29326,13,37531,E,23RD AVE E AND TURNER WAY E,1, ,NONE,-122.30237710481,47.62743465413
1257448.366884425282478,237538.920103192329407,9929,9544,1257448.36688,237538.9201,27599,13,27134,MGNL-QA,W WHEELER ST AND DEAD END 5,0, ,NONE,-122.386916359292,47.6406052239276
1258085.038373082876205,241739.191979497671127,9930,8646,1258085.03837,241739.19198,26460,13,20309,MGNL-QA,22ND AVE W AND W RUFFNER ST,3, ,NONE,-122.384677722775,47.6521530800326
1271135.836978435516357,219412.849556624889374,9931,47073,1271135.83698,219412.84956,527176,13,44863,GRDWM,3RD AVE S AND S ROYAL BROUGHAM WAY BR,1, ,NONE,-122.329974976055,47.5916661476673
1276795.897656232118607,212100.87668514251709,9932,14509,1276795.89766,212100.87669,32538,13,58530,GRDWM,19TH AVE S AND S SPOKANE ST,2, ,NONE,-122.306474014425,47.5719235556154
1257127.193380102515221,205251.985542133450508,9933,16035,1257127.19338,205251.98554,32804,13,61310,SW,42ND AVE SW AND SW FINDLAY ST,0, ,NONE,-122.385577389414,47.5520911655072
1272582.866995915770531,252028.16786202788353,9934,5696,1272582.867,252028.16786,24579,13,5719,NW,4TH AVE NE AND EAST GREEN LAKE DR N,2, ,NONE,-122.326676576816,47.6811408252662
1257456.116004437208176,217382.022546544671059,9935,13325,1257456.116,217382.02255,31041,13,48168,SW,SW HILL ST AND DEAD END 4,0, ,NONE,-122.385236181893,47.5853569797036
1273244.476468592882156,231576.194721087813377,9936,10896,1273244.47647,231576.19472,28998,13,36310,E,HARVARD AVE E AND E ROY W ST,2, ,NONE,-122.322384829567,47.6251176920333
1277512.751928970217705,228573.995678007602692,9937,11502,1277512.75193,228573.99568,30113,13,41502,CNTRL,21ST AVE AND E OLIVE ST,0, ,NONE,-122.304846481585,47.6171137854124
1259212.83178223669529,253708.761015743017197,9938,5285,1259212.83178,253708.76102,23889,13,2130,BLRD,19TH AVE NW AND NW 77TH ST,0, ,NONE,-122.381079492295,47.6850230698772
1281506.738493055105209,253877.384631916880608,9939,5238,1281506.73849,253877.38463,24908,13,7527,NE,35TH AVE NE AND NE 80TH ST,2, ,NONE,-122.290598075746,47.6866784631402
1287504.249155208468437,184838.245233222842216,9940,20089,1287504.24916,184838.24523,38406,13,316525,SE,57TH AVE S AND LUTHER AVE S,0, ,NONE,-122.261052425919,47.4977498174965
1267400.326446622610092,233374.685090929269791,9941,10539,1267400.32645,233374.68509,28842,13,35533,MGNL-QA,HIGHLAND DR AND TAYLOR AVE N,2, ,NONE,-122.346222846796,47.6297348264267
1269646.734384909272194,261474.781375706195831,9942,3641,1269646.73438,261474.78138,36355,13,225318,NW,ASHWORTH AVE N AND N 107TH ST,0, ,NONE,-122.339344181852,47.7068767764518
1274141.939509525895119,213960.671119049191475,9943,13971,1274141.93951,213960.67112,31316,13,51335,GRDWM,12TH AVE S AND S STEVENS ST,0, ,NONE,-122.317368647398,47.5768814414718
1276160.261431589722633,226566.406811952590942,9944,11847,1276160.26143,226566.40681,30151,13,41547,CNTRL,17TH AVE AND E SPRING ST,0, ,NONE,-122.310173054568,47.6115399887993
1265629.69527679681778,246283.276976138353348,9945,7271,1265629.69528,246283.27698,25663,13,13727,LKUN-NW,PHINNEY WR AVE N AND N 50TH ST,0, ,NONE,-122.354437054831,47.6650210050162
1280759.810620293021202,232296.356001824140549,9946,10750,1280759.81062,232296.356,29222,13,37140,E,31ST AVE E AND E WARD E ST,0, ,NONE,-122.29196943068,47.6274862044273
1253613.980192497372627,209992.639626979827881,9947,15033,1253613.98019,209992.63963,31761,13,53333,SW,53RD AVE SW AND SW GENESEE ST,3, ,NONE,-122.400192108708,47.5648897894532
1274962.951478362083435,266244.056772589683533,9948,2999,1274962.95148,266244.05677,35898,13,220334,N-NW,10TH AVE NE AND NE 126TH ST,0, ,NONE,-122.318129632993,47.7202323635531
1273408.076852768659592,246114.456751972436905,9949,7315,1273408.07685,246114.45675,25785,13,14326,LKUN-NW,5TH AVE NE AND NE 50TH ST,1, ,STATE,-122.322862561489,47.6649753648497
1267276.761646494269371,198546.513279259204865,9950,17392,1267276.76165,198546.51328,34112,13,70461,DLRD,7TH AVE SW AND SW AUSTIN PL,0, ,NONE,-122.343951431372,47.5342654853894
1271442.458162754774094,223075.344024375081062,9951,12428,1271442.45816,223075.34402,38474,13,44515,DWNTN,TERRACE ST AND YESLER WAY,2, ,NONE,-122.329021052953,47.6017212851375
1282916.355390504002571,196402.722173064947128,9952,46678,1282916.35539,196402.72217,35230,13,80125,SE,M L KING JR ER WAY S AND S ROSE ST,1, ,NONE,-122.280488230004,47.529213284313
1271573.288498893380165,232598.53328213095665,9953,46431,1271573.2885,232598.53328,334267,13,36519,LKUN,EASTLAKE AVE E AND WARD ST,1, ,NONE,-122.329241141625,47.6278310466288
1269241.497136503458023,247972.036017879843712,9954,6812,1269241.49714,247972.03602,25493,13,13251,LKUN-NW,GREEN LAKE TURN RD AND EAST GREEN LAKE WAY N,2, ,NONE,-122.33991618644,47.6698445842755
1271412.288306728005409,224797.240730136632919,9955,12141,1271412.28831,224797.24073,490043,13,40857,E,5TH AV EXPRESS RP AND I5 EXPRESS,5, ,NONE,-122.329278984575,47.6064393485127
1271680.522802993655205,230734.349728226661682,9956,11065,1271680.5228,230734.34973,489741,13,36862,LKUN,I5 SB AND STEWART ST OFF RP,5, ,NONE,-122.328659455806,47.6227270866944
1267499.502638712525368,234857.562276437878609,9957,10208,1267499.50264,234857.56228,339867,13,29764,MGNL-QA,TAYLOR AVE N AND TAYLOR PL N,2, ,NONE,-122.345938906462,47.6338046755583
1264882.680364042520523,200565.438593327999115,9958,47170,1264882.68036,200565.43859,606791,13,82040,DLRD,15TH AVE SW AND DEAD END 6,0, , ,-122.353802571626,47.5396700324592
1258901.114405915141106,217084.526738241314888,9959,13371,1258901.11441,217084.52674,273817,13,48256,SW,FAIRMOUNT AVE SW AND SW SUMNER WAY,0, ,NONE,-122.379357857219,47.584621292531
1285251.543104901909828,185773.287282183766365,9960,19880,1285251.5431,185773.28728,38373,13,315111,SE,51ST AVE S AND S AUGUSTA ST,0, ,NONE,-122.270234334645,47.5001978467618
1277635.866169095039368,233493.277603045105934,9961,10512,1277635.86617,233493.2776,29311,13,37515,E,21ST AVE E AND E HIGHLAND DR,0, ,NONE,-122.304728729294,47.630603929485
1249648.23119643330574,214434.640527531504631,9962,13874,1249648.2312,214434.64053,30979,13,47713,SW,66TH AVE SW AND SW STEVENS ST,0, ,NONE,-122.416622185073,47.5768424427191
1257105.416996076703072,242257.747628018260002,9963,8518,1257105.417,242257.74763,26550,13,20701,MGNL-QA,24TH PL W AND W MANOR PL,3, ,NONE,-122.3886940618,47.6535201987528
1286118.659393787384033,203515.441284343600273,9964,16401,1286118.65939,203515.44128,33726,13,67737,SE,51ST PL S AND S RAYMOND ST,0, ,NONE,-122.268065097366,47.5488736983769
1257825.990692809224129,244408.478382229804993,9965,7879,1257825.99069,244408.47838,26439,13,20105,MGNL-QA,23RD AVE W AND W JAMESON ST,0, ,NONE,-122.385947031557,47.6594550824323
1268678.641967922449112,270109.414344549179077,9966,2561,1268678.64197,270109.41434,35738,13,219151,NW,MIDVALE AVE N AND N 140TH W ST,0, ,NONE,-122.343963790235,47.7304918749875
1259968.754215002059937,201822.709122613072395,9967,16772,1259968.75421,201822.70912,34019,13,69527,DLRD,32ND AVE SW AND SW HOLLY ST,0, ,NONE,-122.373794774395,47.5428482528994
1257739.399972721934319,240395.165098115801811,9968,8916,1257739.39997,240395.1651,26475,13,20324,MGNL-QA,23RD AVE W AND W DRAVUS ST,2, ,NONE,-122.385969788574,47.6484500893161
1262655.158057749271393,255692.707769781351089,9969,4844,1262655.15806,255692.70777,37273,13,231749,BLRD,DIBBLE AVE NW AND NW 85TH ST,1, ,NONE,-122.367267373796,47.6906498734423
1275630.093623042106628,265581.978819906711578,9970,3095,1275630.09362,265581.97882,36436,13,226110,N-NW,NE 124TH ST AND DEAD END 2,0, ,NONE,-122.315367985442,47.718452881192
1257097.124388068914413,187632.880244091153145,9971,19504,1257097.12439,187632.88024,38037,13,300350,SW,SW ARROYO CT AND SW ARROYO DR,0, ,NONE,-122.384261312505,47.5037966898043
1277192.966968640685081,266559.650244906544685,9972,2970,1277192.96697,266559.65024,36131,13,221730,N,19TH AVE NE AND NE 127TH ST,0, ,NONE,-122.309096150614,47.7212149842225
1266780.32567797601223,260078.50847826898098,9973,3895,1266780.32568,260078.50848,37393,13,232514,NW,EVANSTON AVE N AND N 102ND ST,0, ,NONE,-122.350872266566,47.702895299764
1283294.966078892350197,188653.164917126297951,9974,19311,1283294.96608,188653.16492,38159,13,305313,SE,M L KING JR WR WAY S AND S RYAN WAY,1, ,STATE,-122.278367006979,47.5079911917055
1280321.731899842619896,229167.058334618806839,9975,11390,1280321.7319,229167.05833,29290,13,37359,CNTRL,30TH AVE AND E DENNY WAY,0, ,NONE,-122.293504915969,47.6188860383125
1262455.561257556080818,209755.271818742156029,9976,15092,1262455.56126,209755.27182,32063,13,55326,DLRD,25TH AVE SW AND SW GENESEE ST,3, ,NONE,-122.364367101055,47.5647270198619
1257909.838116899132729,255074.522297143936157,9977,4987,1257909.83812,255074.5223,23869,13,2110,BLRD,JONES AVE NW AND NW 83RD ST,0, ,NONE,-122.386480311568,47.6886945579205
1262854.943017959594727,250338.543028295040131,9978,6130,1262854.94302,250338.54303,24214,13,3766,BLRD-NW,8TH AVE NW AND NW 65TH ST,2, ,CITY,-122.366023400092,47.6759853467097
1276715.538232147693634,248601.728178516030312,9979,6630,1276715.53823,248601.72818,25995,13,15529,NE,17TH AVE NE AND DEAD END 1,0, ,NONE,-122.309635942742,47.6719676283298
1280854.269756391644478,255700.7584577947855,9980,4841,1280854.26976,255700.75846,37671,13,234334,NE,32ND AVE NE AND NE 87TH ST,0, ,NONE,-122.293387070941,47.6916424103361
1276670.19346410036087,233528.625827088952065,9981,10498,1276670.19346,233528.62583,29308,13,37512,E,18TH AVE E AND E HIGHLAND N DR,0, ,NONE,-122.308647171765,47.6306501367836
1285665.617729321122169,244097.735853910446167,9982,7951,1285665.61773,244097.73585,27322,13,25121,NE,51ST AVE NE AND NE 44TH ST,0, ,NONE,-122.272973208545,47.6600870414744
1272904.050228253006935,242051.627691805362701,9983,8550,1272904.05023,242051.62769,27253,13,23702,LKUN,4TH AVE NE AND NE NORTHLAKE WAY,2, ,NONE,-122.324588189188,47.653812506865
1252445.520159304141998,209101.844362065196037,9984,15208,1252445.52016,209101.84436,31774,13,53350,SW,57TH AVE SW AND SW SNOQUALMIE ST,0, ,NONE,-122.404850311279,47.5623828764433
1252737.63791960477829,211340.699276357889175,9985,14751,1252737.63792,211340.69928,31736,13,53306,SW,56TH AVE SW AND SW ANDOVER ST,0, ,NONE,-122.403852434057,47.5685357467059
1268626.473775863647461,217643.679378822445869,9986,13259,1268626.47378,217643.67938,31206,13,50108,GRDWM,ALASKAN WAY S AND EAST MARGINAL WAY S,2, ,NONE,-122.34000210991,47.5866826781802
1267263.265326470136642,241123.4251948595047,9987,8777,1267263.26533,241123.42519,27031,13,22727,LKUN,TROLL AVE N AND N 36TH ST,0, ,NONE,-122.347396832935,47.6509664030762
1277681.68172113597393,245338.756271183490753,9988,7553,1277681.68172,245338.75627,26072,13,15745,NE,21ST AVE NE AND NE 47TH ST,0, ,NONE,-122.305461886456,47.6630746173894
1286647.699522331357002,192611.004537180066109,9989,18520,1286647.69952,192611.00454,35465,13,81733,SE,54TH AVE S AND S FLETCHER ST,0, ,NONE,-122.265101790099,47.519011469145
1252504.752415359020233,208798.015625759959221,9990,15249,1252504.75242,208798.01563,31776,13,53352,SW,BEACH DR SW AND SW VILLA PL,2, ,NONE,-122.404585327672,47.5615534216767
1272204.338483527302742,231596.764577105641365,9991,10885,1272204.33848,231596.76458,29115,13,36704,E,BELLEVUE AVE E AND E ROY ST,3, ,NONE,-122.326603626996,47.6251188239344
1279320.81593082845211,213543.647886618971825,9992,14074,1279320.81593,213543.64789,31513,13,52457,SE,RAINIER AVE S AND S MOUNT BAKER WB BV,1, ,NONE,-122.296358367435,47.576010222672
1278176.198969647288322,231783.414689302444458,9993,10855,1278176.19897,231783.41469,29327,13,37532,E,23RD AVE E AND E VALLEY ST,1, ,NONE,-122.302405366783,47.6259455138708
1279069.349434569478035,238211.547047883272171,9994,9359,1279069.34943,238211.54705,28346,13,31112,NE,ROYAL CT E AND DEAD END N,0, ,NONE,-122.299280593645,47.6436116466963
1278676.442682161927223,200522.703745290637016,9995,17017,1278676.44268,200522.70375,167608,13,72278,GRDWM,27TH AVE S AND BEACON ER AVE S,2, ,NONE,-122.29796457055,47.5402862710286
1257004.553507968783379,258712.510652869939804,9996,4172,1257004.55351,258712.51065,37008,13,230524,BLRD,MARMOUNT DR NW AND NW 96TH ST,0, ,NONE,-122.390454014703,47.6986158514984
1271899.279667228460312,225506.25679486989975,9997,12032,1271899.27967,225506.25679,29925,13,40722,E,9TH AVE AND MADISON ST,1, ,CITY,-122.327361010828,47.6084086762183
1256196.705315142869949,249108.501683041453362,9998,6493,1256196.70532,249108.50168,25208,13,11514,BLRD,28TH AVE NW AND NW 60TH ST,0, ,NONE,-122.392943615494,47.6722471794679
1266108.661549299955368,233233.483426779508591,9999,10562,1266108.66155,233233.48343,28890,13,35586,MGNL-QA,3RD AVE N AND DEAD END 2,0, ,NONE,-122.351448962765,47.6292780689066
1270375.605297654867172,218173.425811365246773,10000,13164,1270375.6053,218173.42581,31342,13,51504,GRDWM,S MASSACHUSETTS ST AND DEAD END 6 ,0, ,NONE,-122.332957432761,47.5882283524
1265421.583916589617729,231531.389857038855553,10001,10914,1265421.58392,231531.38986,28918,13,35706,MGNL-QA,MERCER ST AND WARREN AVE N,1, ,NONE,-122.354098480945,47.6245755204732
1281946.252861514687538,211219.325068235397339,10002,14784,1281946.25286,211219.32507,32667,13,59546,SE,S CHARLESTOWN ST AND DEAD END 4,0, ,NONE,-122.285545927693,47.5697755750734
1282587.577150166034698,210526.693259537220001,10003,14947,1282587.57715,210526.69326,32684,13,59702,SE,CASCADIA AVE S AND S ANDOVER ST,0, ,NONE,-122.282895603686,47.5679102140167
1274735.003446131944656,245411.094191253185272,10004,7519,1274735.00345,245411.09419,25800,13,14341,NE,ROOSEVELT WAY NE AND NE 47TH ST,1, ,CITY,-122.317423433308,47.6631177439261
1262301.018409386277199,245318.484655156731606,10005,7564,1262301.01841,245318.48466,25464,13,12749,BLRD,LEARY WAY NW AND NW 46TH ST,1, ,NONE,-122.367865128868,47.662195405515
1275281.548854678869247,262719.928000971674919,10006,3478,1275281.54885,262719.928,36490,13,226320,N-NW,NE 113TH ST AND DEAD END 1,0, ,NONE,-122.316559602576,47.7105896773186
1282581.732926160097122,225557.576858922839165,10007,12028,1282581.73293,225557.57686,30296,13,42701,CNTRL,39TH AVE AND DEAD END 1,0, ,NONE,-122.284066992988,47.6091096239828
1263284.425514400005341,230685.278368175029755,10008,11068,1263284.42551,230685.27837,28648,13,34318,MGNL-QA,ELLIOTT AVE W AND W HARRISON ST,1, ,CITY,-122.362695112968,47.6221402695842
1265615.151660785079002,217813.530258998274803,10009,46611,1265615.15166,217813.53026,31223,13,50502,GRDWM,13TH AVE SW AND SW MASSACHUSETTS ST,0, ,NONE,-122.35221583112,47.5869859605113
1270412.758577704429626,198040.863614737987518,10010,17504,1270412.75858,198040.86361,490134,13,71855,GRDWM,KENYON OFF RP AND WEST MARGINAL SB WAY S,4, ,NONE,-122.331219054706,47.5330475545273
